,AdId,num_faces,face_joylikelihood,face_sorrowLikelihood,face_angerLikelihood,face_surpriseLikelihood,face_description_confidence,landmark_features,labels_description,labels_descriptions_confidence,logo_description,logo_description_confidence,text_descriptions,object_descriptions,object_descriptions_confidence,isAdult,isSpoof,isMedical,isViolence,isRacy
193,A04_02,0,[],[],[],[],[],[],"['Text', 'Font', 'Line']","[0.9722367525100708, 0.871282696723938, 0.8469058871269226]",[],[],"['Cr\xc3\xa8me de la Mer\xc2\xae Official\nAd www.cremedelamer.co.uk/Official\n3 Deluxe Essentials, Free Delivery & gift wrap with any online order.\n', 'Cr\xc3\xa8me', 'Mer\xc2\xae', 'Official', 'www', 'cremedelamer', 'Official', 'Deluxe', 'Essentials', 'Free', 'Delivery', 'gift', 'wrap', 'with', 'any', 'online', 'order']",[],[],VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
194,A04_03,0,[],[],[],[],[],[],"['Text', 'Font', 'Line']","[0.9787918329238892, 0.8616248369216919, 0.8537460565567017]",[],[],"[""Beauty Protector Beauty Cream Body Lotion Birchbox\nwww.birchbox.com/shop/beauty-protector-beauty-cream-body-lotion\n***** Rating: 4.4 - 1,873 reviews - US$15.95\nThis rich cream nourishes our skin, leaving it hydrated, soft, and (we're extremely happy\nto say) subtly perfumed with Beauty Protector's amazing signature scent.\n"", 'Beauty', 'Protector', 'Beauty', 'Cream', 'Body', 'Lotion', 'Birchbox', 'www', 'birchbox', 'com', 'shop', 'beauty', 'protector', 'beauty', 'cream', 'body', 'lotion', 'Rating', '873', 'reviews', 'This', 'rich', 'cream', 'nourishes', 'our', 'skin', 'leaving', 'hydrated', 'soft', 'and', 'extremely', 'happy', 'say', 'subtly', 'perfumed', 'with', 'Beauty', 'Protector', 'amazing', 'signature', 'scent']",[],[],VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
195,A04_01,0,[],[],[],[],[],[],"['Text', 'Font', 'Product', 'Line', 'Logo', 'Brand']","[0.9697500467300415, 0.8854238986968994, 0.8828333020210266, 0.843008279800415, 0.5870729088783264, 0.5451956391334534]",[],[],"['Sudocrem - Care & Protect\nAd www.sudocrem.co.uk/\nFor the prevention of nappy rash. Triple care protection for babies.\n', 'Sudocrem', 'Care', 'Protect', 'www', 'sudocrem', 'For', 'the', 'prevention', 'nappy', 'rash', 'Triple', 'care', 'protection', 'for', 'babies']",[],[],VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
196,A15_08,0,[],[],[],[],[],[],"['Chair', 'Office chair', 'Furniture', 'Massage chair', 'Product', 'Line']","[0.9570877552032471, 0.9064366221427917, 0.9054577350616455, 0.8915736675262451, 0.8828333020210266, 0.8157843947410583]",[],[],"['Brand New Design swivel PU Leather\nBlack Color Office Chair MOO19BK by\nCherry Tree Furniture\n\xc2\xa389.99 \xc2\xa339.99\n', 'Brand', 'New', 'Design', 'swivel', 'Leather', 'Black', 'Color', 'Office', 'Chair', 'MOO19BK', 'Cherry', 'Tree', 'Furniture', '\xc2\xa389', '\xc2\xa339']",['Chair'],[0.9764330983161926],VERY_UNLIKELY,LIKELY,UNLIKELY,UNLIKELY,LIKELY
197,A15_09,0,[],[],[],[],[],[],"['Product', 'Font', 'Technology', 'Electronics', 'Electronic device']","[0.9103112816810608, 0.6857237815856934, 0.6757805347442627, 0.6216480731964111, 0.6098915934562683]",[],[],"['Dymo Labelwriter 450 with Assorted\nLabel Rolls x3 by Dymo\n\xc2\xa350.32 Prime\nGet it by Tuesday, Aug 25\nEligible for FREE UK Delivery\nMore buying choices\n\xc2\xa350.20 new (30 offers)\n\xc2\xa341.26 used (1 offer)\n', 'Dymo', 'Labelwriter', '450', 'with', 'Assorted', 'Label', 'Rolls', 'Dymo', '\xc2\xa350', 'Prime', 'Get', 'Tuesday', 'Aug', 'Eligible', 'for', 'FREE', 'Delivery', 'More', 'buying', 'choices', '\xc2\xa350', 'new', 'offers', '\xc2\xa341', 'used', 'offer']","['Home appliance', 'Kitchen Appliance']","[0.719619631767273, 0.5456591844558716]",VERY_UNLIKELY,UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
198,A15_14,0,[],[],[],[],[],[],"['Text', 'Pastel', 'Educational toy', 'Toy', 'Writing implement']","[0.8524878621101379, 0.6584303379058838, 0.5757978558540344, 0.572155237197876, 0.5433740615844727]","[""Papa Gino's""]",[0.5514035820960999],"['Post-it\xc2\xae\nIndex Flags\nURUU\nBundle deal\n', 'Post', 'it\xc2\xae', 'Index', 'Flags', 'URUU', 'Bundle', 'deal']",[],[],VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
199,A15_15,0,[],[],[],[],[],[],"['Product', 'Font', 'Magenta', 'Technology', 'Brand']","[0.9605771899223328, 0.749562680721283, 0.6965740323066711, 0.6757805347442627, 0.565345048904419]",['Vertica'],[0.9222651124000549],"['from\nAmazing Low Prices on our\nBest Selling Inks!\noch hp a \xc2\xa37.69\nKodak SUNIS\ninc VAT)\nCanone\nboste\n364\nSAVER 30 POF\n520p\nWA\nShop now\n', 'from', 'Amazing', 'Low', 'Prices', 'our', 'Best', 'Selling', 'Inks', 'och', 'Kodak', 'SUNIS', 'inc', 'VAT', 'Canone', 'boste', '364', 'SAVER', 'POF', '520p', 'Shop', 'now']","['Packaged goods', 'Packaged goods', 'Packaged goods', 'Packaged goods', 'Packaged goods', 'Packaged goods']","[0.859088122844696, 0.8581901788711548, 0.8476763963699341, 0.8050522208213806, 0.756138265132904, 0.6796786189079285]",VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
200,A15_12,0,[],[],[],[],[],[],['Product'],[0.9103112816810608],[],[],"['Document Shredding Services\navailable in all stores\nNO JOB TOO BIG OR SMALL!\nIn store shredding while\nyou wait or large volume\nservice available from\nIron Mountain\nIn Store\nShredding\nOnly $.99\nPer Pound\nIRON MOUNTAIN\nFIND A STORE\n', 'Document', 'Shredding', 'Services', 'available', 'all', 'stores', 'JOB', 'TOO', 'BIG', 'SMALL', 'store', 'shredding', 'while', 'you', 'wait', 'large', 'volume', 'service', 'available', 'from', 'Iron', 'Mountain', 'Store', 'Shredding', 'Only', 'Per', 'Pound', 'IRON', 'MOUNTAIN', 'FIND', 'STORE']",['Packaged goods'],[0.6872678995132446],VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
201,A15_13,0,[],[],[],[],[],[],"['Snack', 'Material property', 'Font', 'Advertising', 'Logo', 'Brand', 'Dietary supplement']","[0.7093403935432434, 0.6991998553276062, 0.6857237815856934, 0.6064619421958923, 0.5870729088783264, 0.565345048904419, 0.5132313370704651]",[],[],"['Muller\nLimited Edition\n2.500 sheets\nEM\n\xc2\xa312.99*\nSHOP NOW\nwas $19.99\nfor applies when you spend 5 or more\nDiscount Code: PAPER\n', 'Muller', 'Limited', 'Edition', '500', 'sheets', '\xc2\xa312', 'SHOP', 'NOW', 'was', 'for', 'applies', 'when', 'you', 'spend', 'more', 'Discount', 'Code', 'PAPER']",['Boxed packaged goods'],[0.8098218441009521],VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
202,A15_11,0,[],[],[],[],[],[],"['Product', 'Technology', 'Electronic device']","[0.9605771899223328, 0.797051191329956, 0.7443055510520935]",[],[],"['id cards & accessories\nbringing you the best quality\nsecurity products, at prices to make you smile\nORIGINAL ID CARD\nwww.idcardsandaccessories.co.uk\n', 'cards', 'accessories', 'bringing', 'you', 'the', 'best', 'quality', 'security', 'products', 'prices', 'make', 'you', 'smile', 'ORIGINAL', 'CARD', 'www', 'idcardsandaccessories']","['Printer', 'Packaged goods', 'Packaged goods', 'Packaged goods']","[0.9530189633369446, 0.7813330292701721, 0.6742823123931885, 0.6115370392799377]",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
203,A15_10,0,[],[],[],[],[],[],"['Text', 'Line', 'Font', 'Technology', 'Parallel', 'Rectangle']","[0.9583601355552673, 0.8782652616500854, 0.8314544558525085, 0.6757805347442627, 0.5913634896278381, 0.5338103175163269]",[],[],"['Be back\nat 10.30pm\nA4 Dry Wipe Magnetic Whiteboard Mini\nOffice Notice Memo White Board Pen &\nEraser Shopmonk by zizzi\n\xc2\xa31.79\nMore buying choices\n\xc2\xa31.49 new (14 offers)\n', 'back', '30pm', 'Dry', 'Wipe', 'Magnetic', 'Whiteboard', 'Mini', 'Office', 'Notice', 'Memo', 'White', 'Board', 'Pen', 'Eraser', 'Shopmonk', 'zizzi', 'More', 'buying', 'choices', 'new', 'offers']",[],[],VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,UNLIKELY,VERY_UNLIKELY
204,A15_04,0,[],[],[],[],[],[],"['Text', 'Font', 'Line', 'Logo']","[0.9730345010757446, 0.8882409334182739, 0.8646460175514221, 0.5535141825675964]",[],[],"['Fax Office\nAd www.efax.co.uk/Office Fax\nWho needs a Fax Machine when You Can fax online. 30 day Free Trial!\nTry eFax\xc2\xae for Free - How eFax Works - Benefits to eFax\n', 'Fax', 'Office', 'www', 'efax', 'Office', 'Fax', 'Who', 'needs', 'Fax', 'Machine', 'when', 'You', 'Can', 'fax', 'online', 'day', 'Free', 'Trial', 'Try', 'eFax\xc2\xae', 'for', 'Free', 'How', 'eFax', 'Works', 'Benefits', 'eFax']",[],[],VERY_UNLIKELY,UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
205,A15_05,0,[],[],[],[],[],[],"['Text', 'Font', 'Line']","[0.9851770997047424, 0.9121459126472473, 0.8841456770896912]",[],[],"[""Blackboard at Amazon - Low Prices on Blackboard\nAd www.amazon.co.uk/blackboard\nFree UK Delivery on Eligible Orders\nToday's Deals - Join Amazon Family - Gift Cards - Warehouse Deals\n"", 'Blackboard', 'Amazon', 'Low', 'Prices', 'Blackboard', 'www', 'amazon', 'blackboard', 'Free', 'Delivery', 'Eligible', 'Orders', 'Today', 'Deals', 'Join', 'Amazon', 'Family', 'Gift', 'Cards', 'Warehouse', 'Deals']",[],[],VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
206,A15_07,0,[],[],[],[],[],[],"['Text', 'Microphone']","[0.8524878621101379, 0.577122688293457]",[],[],"['LLOY TRON Hobby Desk Lamp\nAdjustable 40W Reach 350mm 1560mm\nBlack Ref L946BH by LLOYTRON\n\xc2\xa312.99 \xc2\xa311.67 Prime\nGet it by Tuesday, Aug 25\nEligible for FREE UK Delivery\nMore buying choices\n\xc2\xa310.99 new (12 offers)\n', 'LLOY', 'TRON', 'Hobby', 'Desk', 'Lamp', 'Adjustable', '40W', 'Reach', '350mm', '1560mm', 'Black', 'Ref', 'L946BH', 'LLOYTRON', '\xc2\xa312', '\xc2\xa311', 'Prime', 'Get', 'Tuesday', 'Aug', 'Eligible', 'for', 'FREE', 'Delivery', 'More', 'buying', 'choices', '\xc2\xa310', 'new', 'offers']",['Lighting'],[0.9139853119850159],VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,UNLIKELY,UNLIKELY
207,A15_06,0,[],[],[],[],[],[],"['Text', 'Product', 'Technology', 'Font', 'Electronic device', 'Cable', 'Graphic design', 'Brand', 'Multimedia', 'Electronics accessory']","[0.9218224883079529, 0.9103112816810608, 0.8000437617301941, 0.749562680721283, 0.7443055510520935, 0.6996465921401978, 0.6519094705581665, 0.6091187000274658, 0.6008918881416321, 0.5584183931350708]",[],[],"['BAO CORE Creative Desktop Storage\nBox PU Square Multifunctional Pencil\nHolder Case for Desk Supplies\nOrganiser...\nby BAO CORE\n\xc2\xa313.50 prime\nOnly 2 left in stock - order soon.\nMore buying choices\n\xc2\xa313.50 new (2 offers)\nEligible for FREE UK Delivery\n', 'BAO', 'CORE', 'Creative', 'Desktop', 'Storage', 'Box', 'Square', 'Multifunctional', 'Pencil', 'Holder', 'Case', 'for', 'Desk', 'Supplies', 'Organiser', 'BAO', 'CORE', '\xc2\xa313', 'prime', 'Only', 'left', 'stock', 'order', 'soon', 'More', 'buying', 'choices', '\xc2\xa313', 'new', 'offers', 'Eligible', 'for', 'FREE', 'Delivery']",[],[],VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
208,A15_02,0,[],[],[],[],[],[],"['Text', 'Line', 'Font']","[0.9835810661315918, 0.8690993189811707, 0.8616248369216919]",[],[],"['80% Off Printer Ink - Big Savings With Multipack Deals\nAd www.cartridgepeople.com/Printer_Ink\n4.8 *** * rating for cartridgepeople.com\n100% Guaranteed Ink Cartridges\n116, 000 Customer Reviews Call Centre Open 7 Days Full Warranty\nShop with confidence - Google Certified Shops\nBOGOF Glossy Photo Paper - Advent Ink Cartridges - Buy 1 Get 1 Half Price\n', 'Off', 'Printer', 'Ink', 'Big', 'Savings', 'With', 'Multipack', 'Deals', 'www', 'cartridgepeople', 'com', 'Printer', 'Ink', 'rating', 'for', 'cartridgepeople', 'com', '100', 'Guaranteed', 'Ink', 'Cartridges', '116', '000', 'Customer', 'Reviews', 'Call', 'Centre', 'Open', 'Days', 'Full', 'Warranty', 'Shop', 'with', 'confidence', 'Google', 'Certified', 'Shops', 'BOGOF', 'Glossy', 'Photo', 'Paper', 'Advent', 'Ink', 'Cartridges', 'Buy', 'Get', 'Half', 'Price']",[],[],VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
209,A15_03,0,[],[],[],[],[],[],"['Text', 'Font', 'Line']","[0.9793528318405151, 0.8790220022201538, 0.8621993064880371]",[],[],"['Luxury Pens Up to 60% Off - Cross, Parker, Lamy, Waterman\nAd www.penheaven.co.uk/Discount-Pens020 8731 8610\n4.8 ***** rating for penheaven.co.uk\nExpert Engraving + Free Delivery\nEmbossing Preview Online Range of Nib Width Sizes. Same Day Despatch\nEngraveable Pens - Up to 50% Off Brands - Christmas Delivery Dates\n', 'Luxury', 'Pens', 'Off', 'Cross', 'Parker', 'Lamy', 'Waterman', 'www', 'penheaven', 'Discount', 'Pens020', '8731', '8610', 'rating', 'for', 'penheaven', 'Expert', 'Engraving', 'Free', 'Delivery', 'Embossing', 'Preview', 'Online', 'Range', 'Nib', 'Width', 'Sizes', 'Same', 'Day', 'Despatch', 'Engraveable', 'Pens', 'Off', 'Brands', 'Christmas', 'Delivery', 'Dates']",[],[],VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,UNLIKELY,VERY_UNLIKELY
210,A15_01,0,[],[],[],[],[],[],"['Text', 'Font', 'Line']","[0.9777475595474243, 0.8790220022201538, 0.8504695296287537]",[],[],"['officesuppliesplease.co.uk - Everything for the Office\nAd www.officesuppliesplease.co.uk/\nUnbeatable Prices, Service & Quality 20 thousand products on a next day!\nNextDay Delivery Over \xc2\xa328 Wide Range Of Products Excellent Service\n', 'officesuppliesplease', 'Everything', 'for', 'the', 'Office', 'www', 'officesuppliesplease', 'Unbeatable', 'Prices', 'Service', 'Quality', 'thousand', 'products', 'next', 'day', 'NextDay', 'Delivery', 'Over', '\xc2\xa328', 'Wide', 'Range', 'Products', 'Excellent', 'Service']",[],[],VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
211,A03_08,0,[],[],[],[],[],[],"['Product', 'Watch', 'Turquoise', 'Fashion accessory']","[0.9103112816810608, 0.9057169556617737, 0.8623533844947815, 0.6593871712684631]",[],[],"['3\n#\nGro-Clock Sleep Trainer\nby The Gro Company\n\xc2\xa314.99 \xc2\xa329.99 Prime\nGet it by Sunday, Aug 23\nMore buying choices\n\xc2\xa314.99 new (25 offers)\nEligible for FREE UK Delivery\n', 'Gro', 'Clock', 'Sleep', 'Trainer', 'The', 'Gro', 'Company', '\xc2\xa314', '\xc2\xa329', 'Prime', 'Get', 'Sunday', 'Aug', 'More', 'buying', 'choices', '\xc2\xa314', 'new', 'offers', 'Eligible', 'for', 'FREE', 'Delivery']",['Alarm clock'],[0.8920493721961975],VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
212,A03_09,0,[],[],[],[],[],[],"['Product', 'Baby bottle', 'Text', 'Bottle', 'Drinkware', 'Baby Products', 'Water bottle']","[0.9733343720436096, 0.908407986164093, 0.8901308178901672, 0.8550659418106079, 0.6805765628814697, 0.6381279826164246, 0.5044960379600525]",[],[],"['More options available\nMAM Fast Flow Teats (2-pack)\nby MAM\n\xc2\xa34.25 \xc2\xa34.50 Prime\nGet it by Sunday, Aug 23\nMore buying choices\n\xc2\xa32.95 new (25 offers)\nEligible for FREE UK Delivery\n', 'More', 'options', 'available', 'MAM', 'Fast', 'Flow', 'Teats', 'pack', 'MAM', 'Prime', 'Get', 'Sunday', 'Aug', 'More', 'buying', 'choices', 'new', 'offers', 'Eligible', 'for', 'FREE', 'Delivery']",[],[],VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,UNLIKELY,UNLIKELY
213,A03_14,1,['VERY_UNLIKELY'],['POSSIBLE'],['VERY_UNLIKELY'],['VERY_UNLIKELY'],[0.7418615818023682],[],"['Face', 'Product', 'Nose', 'Facial expression', 'Skin', 'Head', 'Mouth', 'Personal care', 'Plastic bottle', 'Child']","[0.9790241122245789, 0.971409797668457, 0.9504132270812988, 0.944551408290863, 0.8955914974212646, 0.8947408199310303, 0.6794861555099487, 0.5799391269683838, 0.5744014978408813, 0.5733055472373962]",[],[],"[""New\nNothing But Tears\nShampoo\nFormulated to\nscrub clean any\nvestige of\nnaivet\xc3\xa9\nJomson's\nbaby\nnothing\nbut teor\nBecause it's never too early to grow the hell up\n"", 'New', 'Nothing', 'But', 'Tears', 'Shampoo', 'Formulated', 'scrub', 'clean', 'any', 'vestige', 'naivet\xc3\xa9', 'Jomson', 'baby', 'nothing', 'but', 'teor', 'Because', 'never', 'too', 'early', 'grow', 'the', 'hell']","['Packaged goods', 'Person', 'Clothing']","[0.8882511258125305, 0.7438555359840393, 0.544170081615448]",VERY_UNLIKELY,LIKELY,UNLIKELY,UNLIKELY,VERY_UNLIKELY
214,A03_15,2,"['VERY_LIKELY', 'VERY_UNLIKELY']","['VERY_UNLIKELY', 'VERY_UNLIKELY']","['VERY_UNLIKELY', 'VERY_UNLIKELY']","['VERY_UNLIKELY', 'VERY_UNLIKELY']","[0.2458648979663849, 0.2213611602783203]",[],"['Product', 'Skin', 'Skin care', 'Baby', 'Child', 'Therapy']","[0.9708330035209656, 0.9509816765785217, 0.6661911010742188, 0.5848097205162048, 0.5733055472373962, 0.5518041253089905]","[""Johnson's Baby"", 'March of Dimes', 'Johnson & Johnson']","[0.9957528114318848, 0.9441623091697693, 0.8494923114776611]","['Johnson\'s march\nof dimes"". YOU\nDid you know\n1 in 8 babies is\nborn prematurely?\nWith your support,\nwe can help make\na difference.\nm ons Inc 2010\n\xd0\xb4\xd0\xbe\xd0\xb8\xd0\xbb\xd0\xbe\xd0\xb2\nbaby\nJOHNSON\'S\xc2\xae will donate\n10\xc2\xa2 to the MARCH OF DIMES\nfor every JOHNSON\'S baby product\nyou purchase during June and July.*\nYASINGH\n', 'Johnson', 'march', 'dimes', 'YOU', 'Did', 'you', 'know', 'babies', 'born', 'prematurely', 'With', 'your', 'support', 'can', 'help', 'make', 'difference', 'ons', 'Inc', '2010', '\xd0\xb4\xd0\xbe\xd0\xb8\xd0\xbb\xd0\xbe\xd0\xb2', 'baby', 'JOHNSON', 'will', 'donate', '10\xc2\xa2', 'the', 'MARCH', 'DIMES', 'for', 'every', 'JOHNSON', 'baby', 'product', 'you', 'purchase', 'during', 'June', 'and', 'July', 'YASINGH']","['Packaged goods', 'Packaged goods', 'Packaged goods', 'Packaged goods', 'Packaged goods', 'Person']","[0.8814573884010315, 0.8688668012619019, 0.8502935767173767, 0.8419684171676636, 0.8231192827224731, 0.6681002378463745]",VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,UNLIKELY,UNLIKELY
215,A03_12,2,"['POSSIBLE', 'LIKELY']","['VERY_UNLIKELY', 'VERY_UNLIKELY']","['VERY_UNLIKELY', 'VERY_UNLIKELY']","['VERY_UNLIKELY', 'VERY_UNLIKELY']","[0.9420019388198853, 0.5142970085144043]",[],"['Product', 'Skin', 'Face', 'Nose', 'Child', 'Baby', 'Cheek', 'Skin care', 'Material property', 'Toddler']","[0.9776409268379211, 0.9698248505592346, 0.9577996134757996, 0.941524088382721, 0.9340574741363525, 0.8533685207366943, 0.8380320072174072, 0.744749903678894, 0.6991998553276062, 0.6067842245101929]",['One Communications'],[0.5952024459838867],"['BABY CARE PRODUCTS\noner.in\nFlat\nOff\nmalave\nNormal\nbab\npowde\nBody Care\nBath Care\nBaby Gear Products\nFeeding Accessories\n', 'BABY', 'CARE', 'PRODUCTS', 'oner', 'Flat', 'Off', 'malave', 'Normal', 'bab', 'powde', 'Body', 'Care', 'Bath', 'Care', 'Baby', 'Gear', 'Products', 'Feeding', 'Accessories']","['Person', 'Bottle', 'Tubed packaged goods', 'Bottled and jarred packaged goods', 'Bottled and jarred packaged goods', 'Packaged goods', 'Bottled and jarred packaged goods', 'Packaged goods', 'Tubed packaged goods']","[0.9497630596160889, 0.8753566145896912, 0.7784426808357239, 0.7504636645317078, 0.7311927676200867, 0.6964274644851685, 0.648919403553009, 0.5989909172058105, 0.5696749091148376]",VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
216,A03_13,5,"['LIKELY', 'POSSIBLE', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY']","['VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY']","['VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY']","['VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY']","[0.9765403270721436, 0.8944803476333618, 0.48122507333755493, 0.6969279050827026, 0.23346075415611267]",[],"['Product', 'Baby bathing']","[0.9680600166320801, 0.5600019693374634]",['Mynewsdesk'],[0.6551065444946289],"['Sweety\nBaby Wipes\nnew\nSweety\normula Baru\nKemasan\nnatural\nSocio\nRasakan kehangatannya\nuntuk si kecil\nand phy By Wipes\nTetap lebih cermat\n', 'Sweety', 'Baby', 'Wipes', 'new', 'Sweety', 'ormula', 'Baru', 'Kemasan', 'natural', 'Socio', 'Rasakan', 'kehangatannya', 'untuk', 'kecil', 'and', 'phy', 'Wipes', 'Tetap', 'lebih', 'cermat']","['Packaged goods', 'Person']","[0.6636893153190613, 0.5658133625984192]",POSSIBLE,VERY_UNLIKELY,POSSIBLE,VERY_UNLIKELY,POSSIBLE
217,A03_11,6,"['VERY_UNLIKELY', 'POSSIBLE', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'UNLIKELY']","['VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY']","['VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY']","['VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY', 'VERY_UNLIKELY']","[0.771417498588562, 0.5292191505432129, 0.3833543658256531, 0.3701949417591095, 0.35301387310028076, 0.9024521708488464]",[],"['Product', 'Text', 'Child', 'Smile']","[0.9103112816810608, 0.897243082523346, 0.5733055472373962, 0.5404295921325684]","['Coca-Cola', 'Bayerische Oberlandbahn']","[0.5597859621047974, 0.5582578778266907]","[""Your baby\ndeserves the\nbest\ncare\nin the world.\nYou provide the love and\naffection. Trust Roundy's to\nprovide the products.\nFrom a persona pons to wipes we've\ngot everything you need to keep your baby well cared\nfor Plus, Round a by products are all kis tested\nand parent-approved so we can you that they\nare of the highest quality. Try than today and for\nyours. You won't be disappointed\nwork\nBaby\nCH\nROUNDS Baby\n"", 'Your', 'baby', 'deserves', 'the', 'best', 'care', 'the', 'world', 'You', 'provide', 'the', 'love', 'and', 'affection', 'Trust', 'Roundy', 'provide', 'the', 'products', 'From', 'persona', 'pons', 'wipes', 'got', 'everything', 'you', 'need', 'keep', 'your', 'baby', 'well', 'cared', 'for', 'Plus', 'Round', 'products', 'are', 'all', 'kis', 'tested', 'and', 'parent', 'approved', 'can', 'you', 'that', 'they', 'are', 'the', 'highest', 'quality', 'Try', 'than', 'today', 'and', 'for', 'yours', 'You', 'won', 'disappointed', 'work', 'Baby', 'ROUNDS', 'Baby']","['Person', 'Packaged goods', 'Packaged goods', 'Person', 'Packaged goods', 'Packaged goods', 'Packaged goods']","[0.9015206694602966, 0.7719976305961609, 0.7566857933998108, 0.6932269930839539, 0.6750067472457886, 0.6503353118896484, 0.5220069885253906]",VERY_UNLIKELY,UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
218,A03_10,0,[],[],[],[],[],[],"['Product', 'Footwear', 'Car seat', 'Sports gear', 'Glove', 'Personal protective equipment', 'Font', 'Shoe']","[0.9103112816810608, 0.8007876873016357, 0.7689446806907654, 0.764862060546875, 0.7511183023452759, 0.7246650457382202, 0.6857237815856934, 0.5394883155822754]",[],[],"['Britax Evolva Group 1/2/3 Combination Car\nSeat (Black Thunder)\nby Britax\n\xc2\xa379.99 \xe2\x82\xac139.99 Prime\nGet it by Monday, Aug 24\nMore buying choices\n\xc2\xa379.99 new (6 offers)\nEligible for FREE UK Delivery\n', 'Britax', 'Evolva', 'Group', 'Combination', 'Car', 'Seat', 'Black', 'Thunder', 'Britax', '\xc2\xa379', '\xe2\x82\xac139', 'Prime', 'Get', 'Monday', 'Aug', 'More', 'buying', 'choices', '\xc2\xa379', 'new', 'offers', 'Eligible', 'for', 'FREE', 'Delivery']",['Luggage & bags'],[0.7825255990028381],VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY
